,Link,Title,Subtitle,Price,Sale Price
1069,https://www.nike.com/t/sportswear-club-big-kids-girls-french-terry-shorts-CmgZdD/DO6257-630,Nike Sportswear Club,Big Kids' (Girls') French Terry Shorts,$35 ,$17.97 
1070,https://www.nike.com/t/tennessee-womens-bike-shorts-jQwv66/DO4797-010,Nike College (Tennessee),Women's Bike Shorts,$35 ,$26.97 
1071,https://www.nike.com/t/swoosh-womens-medium-support-non-padded-sports-bra-plus-size-39N786/DH3385-404,Nike Swoosh,Women's Medium-Support Non-Padded Sports Bra (Plus Size),$30 ,$18.97 
1072,https://www.nike.com/t/solo-swoosh-womens-fleece-pants-8JmVnT/CW5565-697,Nike Solo Swoosh,Women's Fleece Pants,$100 ,$63.97 
1073,https://www.nike.com/t/pro-dri-fit-mens-slim-fit-short-sleeve-top-H7B5f3/DD1982-480,Nike Pro Dri-FIT,Men's Slim Fit Short-Sleeve Top,$28 ,$22.97 
1074,https://www.nike.com/t/sportswear-therma-fit-repel-womens-synthetic-fill-hooded-jacket-lM1rzW/DX1797-522,Nike Sportswear Therma-FIT Repel,Women's Synthetic-Fill Hooded Jacket,$135 ,$114.97 
1075,https://www.nike.com/t/toddler-camo-dri-fit-shorts-tlswr1/76K040-U3E,Nike,Toddler Camo Dri-FIT Shorts,$30 ,$14.97 
1076,https://www.nike.com/t/polo-mens-slim-polo-GSRJ4s/DN2366-509,The Nike Polo,Men's Slim Polo,$80 ,$62.97 
1077,https://www.nike.com/t/dri-fit-standard-issue-mens-basketball-pants-lF6lnX/CK6365-446,Nike Dri-FIT Standard Issue,Men's Basketball Pants,$75 ,$42.97 
1078,https://www.nike.com/t/jordan-23-engineered-womens-dress-SkwSB9/DO4493-835,Jordan 23 Engineered,Women's Dress,$180 ,$92.97 
1079,https://www.nike.com/t/indy-womens-light-support-padded-v-neck-sports-bra-tcglhV/CZ4456-084,Nike Indy,Women's Light-Support Padded V-Neck Sports Bra,$38 ,$30.97 
1080,https://www.nike.com/t/dri-fit-toddler-polo-7DJf21/76H537-W1X,Nike Dri-FIT,Toddler Polo,$30 ,$22.97 
1081,https://www.nike.com/t/air-more-uptempo-96-mens-shoes-zpkSSs/DX3356-001,Nike Air More Uptempo '96,Men's Shoes,$175 ,$148.97 
1082,https://www.nike.com/t/jordan-toddler-t-shirt-and-shorts-set-bnCVsZ/25A805-023,Jordan,Toddler T-Shirt and Shorts Set,$40 ,$18.97 
1083,https://www.nike.com/t/dri-fit-big-kids-boys-printed-training-shorts-extended-size-H9KC5q/DJ7162-437,Nike Dri-FIT,Big Kids' (Boys') Printed Training Shorts (Extended Size),$35 ,$29.97 
1084,https://www.nike.com/t/md-valiant-baby-toddler-shoes-RJGjJs/CN8560-107,Nike MD Valiant,Baby/Toddler Shoes,$50 ,$42.97 
1085,https://www.nike.com/t/epic-luxe-womens-trail-running-tight-shorts-1DFMvG/DM7573-010,Nike Epic Luxe,Women's Trail Running Tight Shorts,$65 ,$38.97 
1086,https://www.nike.com/t/sportswear-mens-long-sleeve-t-shirt-LJ1QzG/AR5193-010,Nike Sportswear,Men's Long-Sleeve T-Shirt,$30 ,$24.97 
1087,https://www.nike.com/t/air-max-plus-big-kids-shoes-xjRfW6/DX9283-100,Nike Air Max Plus,Big Kids' Shoes,$155 ,$107.97 
1088,https://www.nike.com/t/ohio-state-womens-bike-shorts-MXfRg5/DO4793-010,Nike College (Ohio State),Women's Bike Shorts,$35 ,$20.97 
1089,https://www.nike.com/t/sportswear-big-kids-boys-t-shirt-Ffth7J/DR9673-480,Nike Sportswear,Big Kids' (Boys') T-Shirt,$20 ,$15.97 
1090,https://www.nike.com/t/jordan-flight-womens-graphic-t-shirt-Fs89Hv/DQ4591-010,Jordan Flight,Women's Graphic T-Shirt,$50 ,$29.97 
1091,https://www.nike.com/t/sportswear-big-kids-boys-t-shirt-pGdCZJ/DX5982-410,Nike Sportswear,Big Kids' (Boys') T-Shirt,$25 ,$21.97 
1092,https://www.nike.com/t/therma-fit-mens-pullover-fitness-hoodie-bXFwMV/DQ4842-063,Nike Therma-FIT,Men's Pullover Fitness Hoodie,$65 ,$55.97 
1093,https://www.nike.com/t/nikecourt-dri-fit-victory-big-kids-boys-short-sleeve-tennis-top-3LrDZX/CV7565-493,NikeCourt Dri-FIT Victory,Big Kids' (Boys') Short-Sleeve Tennis Top,$30 ,$20.97 
1094,https://www.nike.com/t/therma-womens-pullover-training-hoodie-XFJ8Ph/CU5500-011,Nike Therma,Women's Pullover Training Hoodie,$60 ,$51.97 
1095,https://www.nike.com/t/air-mens-full-zip-hooded-woven-jacket-81hNKG/DQ4213-765,Nike Air,Men's Full-Zip Hooded Woven Jacket,$130 ,$110.97 
1096,https://www.nike.com/t/sportswear-big-kids-boys-long-sleeve-t-shirt-extended-size-mj2Zf4/DV0373-222,Nike Sportswear,Big Kids' (Boys') Long-Sleeve T-Shirt (Extended Size),$30 ,$25.97 
1097,https://www.nike.com/t/sportswear-club-fleece-big-kids-boys-pullover-hoodie-r13JXz/DV3059-460,Nike Sportswear Club Fleece,Big Kids' (Boys') Pullover Hoodie,$50 ,$42.97 
1098,https://www.nike.com/t/sportswear-windrunner-big-kids-girls-jacket-6QzL64/DB8521-663,Nike Sportswear Windrunner,Big Kids' (Girls') Jacket,$65 ,$47.97 
1099,https://www.nike.com/t/therma-fit-big-kids-boys-graphic-pullover-hoodie-extended-size-R40qcQ/DV3239-410,Nike Therma-FIT,Big Kids' (Boys') Graphic Pullover Hoodie (Extended Size),$45 ,$38.97 
1100,https://www.nike.com/t/club-fleece-iowa-state-mens-hoodie-35vsBv/M31777P166-IWS,Nike College Club Fleece (Iowa State),Men's Hoodie,$55 ,$40.97 
1101,https://www.nike.com/t/sportswear-essential-womens-long-sleeve-mock-neck-top-plus-size-qMfMZN/DV5190-010,Nike Sportswear Essential,Women's Long-Sleeve Mock-Neck Top (Plus Size),$35 ,$29.97 
1102,https://www.nike.com/t/jordan-big-kids-sports-bra-D9MMjC/45B628-A9Y,Jordan,Big Kids' Sports Bra,$25 ,$15.97 
1103,https://www.nike.com/t/dri-fit-academy-womens-soccer-pants-MWDhPX/DA9885-070,Nike Dri-FIT Academy,Women's Soccer Pants,$48 ,$40.97 
1104,https://www.nike.com/t/jordan-little-kids-t-shirt-and-shorts-set-kdSX0z/35B558-A6P,Jordan,Little Kids' T-Shirt and Shorts Set,$32 ,$24.97 
1105,https://www.nike.com/t/sportswear-mens-tank-xX0Gxk/DQ1059-886,Nike Sportswear,Men's Tank,$30 ,$17.97 
1106,https://www.nike.com/t/free-metcon-4-womens-training-shoes-pxHVt9/CZ0596-338,Nike Free Metcon 4,Women's Training Shoes,$120 ,$102.97 
1107,https://www.nike.com/t/windshield-elite-road-tint-sunglasses-7zHW9r/CW4660-080,Nike Windshield Elite,Road Tint Sunglasses,$175 ,$140.97 
1108,https://www.nike.com/t/sportswear-repeat-mens-fleece-sweatshirt-TLLnMs/DX2029-010,Nike Sportswear Repeat,Men's Fleece Sweatshirt,$60 ,$51.97 
1109,https://www.nike.com/t/dri-fit-fast-mens-racing-singlet-WVNK5b/DQ4732-803,Nike Dri-FIT Fast,Men's Racing Singlet,$42 ,$35.97 
1110,https://www.nike.com/t/minnesota-lynx-logo-dri-fit-wnba-t-shirt-Q5ltGw/DD3645-419,Minnesota Lynx Logo,Nike Dri-FIT WNBA T-Shirt,$35 ,$17.97 
1111,https://www.nike.com/t/sportswear-club-mens-t-shirt-ShrJfX/AR4997-206,Nike Sportswear Club,Men's T-Shirt,$25 ,$20.97 
1112,https://www.nike.com/t/swoosh-womens-medium-support-1-piece-padded-longline-sports-bra-plus-size-sJtkKM/DO7071-325,Nike Swoosh,Women's Medium-Support 1-Piece Padded Longline Sports Bra (Plus Size),$42 ,$35.97 
1113,https://www.nike.com/t/baltimore-ravens-lamar-jackson-womens-game-football-jersey-ldVV0D/477888-021,NFL Baltimore Ravens (Lamar Jackson),Women's Game Football Jersey,$130 ,$110.97 
1114,https://www.nike.com/t/nikecourt-dri-fit-victory-mens-7-tennis-shorts-cXPwwV/CV3048-657,NikeCourt Dri-FIT Victory,"Men's 7"" Tennis Shorts",$48 ,$36.97 
1115,https://www.nike.com/t/toddler-blocked-shorts-set-BlFRBS/76J195-U90,Nike,Toddler Blocked Shorts Set,$38 ,$20.97 
1116,https://www.nike.com/t/waffle-racer-crater-womens-shoes-6MvdVq/CT1983-104,Nike Waffle Racer Crater,Women's Shoes,$100 ,$85.97 
1117,https://www.nike.com/t/air-zoom-pegasus-38-new-england-patriots-mens-running-shoe-884pG1/DJ0846-400,Nike Air Zoom Pegasus 38 (NFL New England Patriots),Men's Running Shoe,$130 ,$65 
1118,https://www.nike.com/t/kyrie-irving-nets-statement-edition-2020-jordan-nba-swingman-jersey-qD3D8V/CV9469-008,Kyrie Irving Nets Statement Edition 2020,Jordan NBA Swingman Jersey,$110 ,$84.97 
1119,https://www.nike.com/t/dri-fit-one-big-kids-girls-leggings-extended-size-VD9qt4/DX1955-010,Nike Dri-FIT One,Big Kids' (Girls') Leggings (Extended Size),$35 ,$29.97 
1120,https://www.nike.com/t/nikecourt-victory-womens-tennis-polo-J22Hv8/CV2473-334,NikeCourt Victory,Women's Tennis Polo,$58 ,$49.97 
1121,https://www.nike.com/t/acronym-mens-woven-pants-gtchpz/CU0468-100,Nike x ACRONYM®,Men's Woven Pants,$180 ,$153.97 
1122,https://www.nike.com/t/new-york-liberty-practice-dri-fit-wnba-graphic-t-shirt-6HxrTR/DD3634-305,New York Liberty Practice,Nike Dri-FIT WNBA Graphic T-Shirt,$35 ,$18.97 
1123,https://www.nike.com/t/sportswear-club-mens-joggers-w03h43/DV9611-451,Nike Sportswear Club,Men's Joggers,$65 ,$55.97 
1124,https://www.nike.com/t/sportswear-big-kids-girls-tank-kZtz3v/DQ4385-100,Nike Sportswear,Big Kids' (Girls') Tank,$30 ,$17.97 
1125,https://www.nike.com/t/dri-fit-run-division-rise-365-mens-running-top-59V5G5/DQ4757-010,Nike Dri-FIT Run Division Rise 365,Men's Running Top,$60 ,$35.97 
1126,https://www.nike.com/t/baby-12-24m-all-day-play-shorts-set-vdKr9N/66J902-U90,Nike,Baby (12-24M) All Day Play Shorts Set,$34 ,$26.97 
1127,https://www.nike.com/t/sportswear-repeat-mens-pullover-fleece-hoodie-5x3XqR/DX2028-010,Nike Sportswear Repeat,Men's Pullover Fleece Hoodie,$65 ,$55.97 
1128,https://www.nike.com/t/dri-fit-cooperstown-rewind-stripe-brooklyn-dodgers-womens-1-2-zip-jacket-sz7hvX/NMML4EWKB-00C,Nike Dri-FIT Cooperstown Rewind Stripe (MLB Brooklyn Dodgers),Women's 1/2-Zip Jacket,$75 ,$63.97 
1129,https://www.nike.com/t/dri-fit-cooperstown-rewind-stripe-brooklyn-dodgers-womens-1-2-zip-jacket-sz7hvX/NMML4EWKB-00C,Nike Dri-FIT Cooperstown Rewind Stripe (MLB Brooklyn Dodgers),Women's 1/2-Zip Jacket,$75 ,$63.97 
1130,https://www.nike.com/t/jordan-essentials-womens-flight-suit-plus-size-ncG90z/DJ2628-636,Jordan Essentials,Women's Flight Suit (Plus Size),$140 ,$68.97 
1131,https://www.nike.com/t/jordan-little-kids-dress-xlfGxQ/35B320-R78,Jordan,Little Kids' Dress,$30 ,$25.97 
1132,https://www.nike.com/t/toddler-dress-68FMTx/26J220-P85,Nike,Toddler Dress,$26 ,$21.97 
1133,https://www.nike.com/t/jordan-essentials-womens-t-shirt-dress-301V02/DO5051-100,Jordan Essentials,Women's T-Shirt Dress,$60 ,$38.97 
1134,https://www.nike.com/t/sportswear-plush-womens-mod-crop-crew-neck-sweatshirt-plus-size-bnX9r9/DX6419-072,Nike Sportswear Plush,Women's Mod Crop Crew-Neck Sweatshirt (Plus Size),$85 ,$72.97 
1135,https://www.nike.com/t/air-huarache-crater-premium-mens-shoes-DSp9Jm/DM0863-400,Nike Air Huarache Crater Premium,Men's Shoes,$135 ,$72.97 
1136,https://www.nike.com/t/ohio-state-mens-logo-t-shirt-xvq3nQ/DR7182-063,Nike College (Ohio State),Men's Logo T-Shirt,$35 ,$24.97 
1137,https://www.nike.com/t/big-kids-girls-training-jacket-Xrq5Zg/CJ7558-349,Nike,Big Kids’ (Girls’) Training Jacket,$75 ,$35.97 
1138,https://www.nike.com/t/air-huarache-premium-mens-shoes-JppwBb/DR0286-100,Nike Air Huarache Premium,Men's Shoes,$135 ,$114.97 
1139,https://www.nike.com/t/sportswear-club-fleece-big-kids-boys-winterized-pants-T0QCzT/DV3062-010,Nike Sportswear Club Fleece,Big Kids' (Boys') Winterized Pants,$55 ,$46.97 
1140,https://www.nike.com/t/court-borough-low-2-se-baby-toddler-shoes-rJ9m7B/DN1230-100,Nike Court Borough Low 2 SE,Baby/Toddler Shoes,$40 ,$31.97 
1141,https://www.nike.com/t/toddler-leggings-3-pack-tZx50h/26J611-023,Nike,Toddler Leggings (3-Pack),$50 ,$23.97 
1142,https://www.nike.com/t/waffle-debut-mens-shoes-bWdG09/DH9522-400,Nike Waffle Debut,Men's Shoes,$70 ,$63.97 
1143,https://www.nike.com/t/pro-365-womens-high-waisted-7-shorts-fHfcRh/DA0481-404,Nike Pro 365,"Women's High-Waisted 7"" Shorts",$35 ,$20.97 
1144,https://www.nike.com/t/hyperdiamond-4-pro-womens-softball-cleats-K4vhtH/CZ5920-616,Nike Hyperdiamond 4 Pro,Women's Softball Cleats,$75 ,$56.97 
1145,https://www.nike.com/t/sportswear-club-fleece-little-kids-pants-kpHBsn/36I255-GEH,Nike Sportswear Club Fleece,Little Kids' Pants,$38 ,$26.97 
1146,https://www.nike.com/t/air-big-kids-girls-french-terry-cropped-hoodie-extended-size-lJg9F7/DQ8933-222,Nike Air,Big Kids' (Girls') French Terry Cropped Hoodie (Extended Size),$68 ,$57.97 
1147,https://www.nike.com/t/tiempo-legend-9-elite-fg-firm-ground-soccer-cleats-Z7Z5Jj/CZ8482-007,Nike Tiempo Legend 9 Elite FG,Firm-Ground Soccer Cleats,$230 ,$150.97 
1148,https://www.nike.com/t/dri-fit-victory-womens-sleeveless-golf-polo-lVf2Mb/DH2312-691,Nike Dri-FIT Victory,Women's Sleeveless Golf Polo,$50 ,$42.97 
1149,https://www.nike.com/t/sportswear-mens-long-sleeve-collectible-t-shirt-TRdpTK/FB9039-099,Nike Sportswear,Men's Long-Sleeve Collectible T-Shirt,$40 ,$31.97 
1150,https://www.nike.com/t/sportswear-style-essentials-mens-woven-unlined-cargo-pants-8DqpVJ/DD7034-204,Nike Sportswear Style Essentials,Men's Woven Unlined Cargo Pants,$85 ,$62.97 
1151,https://www.nike.com/t/dri-fit-instacool-big-kids-boys-training-shorts-extended-size-sMqf4d/DO9095-321,Nike Dri-FIT Instacool,Big Kids' (Boys') Training Shorts (Extended Size),$45 ,$22.97 
1152,https://www.nike.com/t/sportswear-essentials-womens-plush-hoodie-mFGbjS/DD5118-010,Nike Sportswear Essentials,Women's Plush Hoodie,$80 ,$48.97 
1153,https://www.nike.com/t/free-run-2-little-kids-shoes-0JdZV9/DA2689-300,Nike Free Run 2,Little Kids' Shoes,$57 ,$48.97 
1154,https://www.nike.com/t/swoosh-florida-adjustable-hat-zDkH3r/C11127C940-FLO,Nike College Swoosh (Florida),Adjustable Hat,$23 ,$20.97 
1155,https://www.nike.com/t/sportswear-baby-12-24m-romper-TpgGQt/66J297-023,Nike Sportswear,Baby (12-24M) Romper,$20 ,$18.97 
1156,https://www.nike.com/t/air-max-intrlk-lite-little-kids-shoes-s9W7j2/DH9394-002,Nike Air Max INTRLK Lite,Little Kids' Shoes,$60 ,$48.97 
1157,https://www.nike.com/t/dri-fit-oklahoma-mens-long-sleeve-hooded-t-shirt-nDpKtW/DO4826-007,Nike College Dri-FIT (Oklahoma),Men's Long-Sleeve Hooded T-Shirt,$50 ,$38.97 
1158,https://www.nike.com/t/dri-fit-big-kids-girls-training-tank-1qVvVX/DQ4381-100,Nike Dri-FIT,Big Kids' (Girls') Training Tank,$25 ,$14.97 
1159,https://www.nike.com/t/indiana-pacers-icon-edition-mens-nba-swingman-shorts-Tb74J6/AJ5611-419,Indiana Pacers Icon Edition,Men's Nike NBA Swingman Shorts,$80 ,$43.97 
1160,https://www.nike.com/t/sportswear-mens-french-terry-crew-Gs3wz0/DQ4169-638,Nike Sportswear,Men's French Terry Crew,$90 ,$76.97 
1161,https://www.nike.com/t/air-big-kids-girls-t-shirt-vM2KfT/DO1341-610,Nike Air,Big Kids' (Girls') T-Shirt,$20 ,$11.97 
1162,https://www.nike.com/t/sb-skate-baseball-jersey-vNjmN0/DQ6282-455,Nike SB,Skate Baseball Jersey,$125 ,$106.97 
1163,https://www.nike.com/t/nikecourt-womens-fleece-tennis-hoodie-kDGfGb/DC3580-531,NikeCourt,Women's Fleece Tennis Hoodie,$80 ,$46.97 
1164,https://www.nike.com/t/vapor-select-mens-baseball-pants-GqKSWF/BQ6432-100,Nike Vapor Select,Men's Baseball Pants,$40 ,$26.97 
1165,https://www.nike.com/t/sportswear-therma-fit-legacy-mens-hooded-jacket-dpRlXW/DD6857-206,Nike Sportswear Therma-FIT Legacy,Men's Hooded Jacket,$140 ,$119.97 
1166,https://www.nike.com/t/micah-parsons-mens-pullover-hoodie-2FDtGb/FQ8161-063,Micah Parsons,Men's Nike Pullover Hoodie,$75 ,$63.97 
1167,https://www.nike.com/t/sportswear-club-fleece-womens-funnel-neck-hoodie-8MR6lM/DQ5415-601,Nike Sportswear Club Fleece,Women's Funnel-Neck Hoodie,$55 ,$46.97 
1168,https://www.nike.com/t/pro-warm-mens-long-sleeve-mock-neck-training-top-QHMQKm/DQ6607-100,Nike Pro Warm,Men's Long-Sleeve Mock Neck Training Top,$58 ,$49.97 
1169,https://www.nike.com/t/los-angeles-lakers-courtside-statement-mens-nba-fleece-pullover-hoodie-3JWQbP/DB1526-504,Los Angeles Lakers Courtside Statement,Men's Nike NBA Fleece Pullover Hoodie,$90 ,$69.97 
1170,https://www.nike.com/t/adventure-womens-reversible-crop-top-sX6064/NESSC318-442,Nike Adventure,Women's Reversible Crop Top,$54 ,$45.97 
1171,https://www.nike.com/t/chicago-sky-logo-dri-fit-wnba-t-shirt-Gq8JW3/DD3639-010,Chicago Sky Logo,Nike Dri-FIT WNBA T-Shirt,$35 ,$18.97 
1172,https://www.nike.com/t/legend-essential-3-next-nature-mens-training-shoes-Kbdqcx/DM1120-400,Nike Legend Essential 3 Next Nature,Men's Training Shoes,$65 ,$55.97 
1173,https://www.nike.com/t/sportswear-essentials-mens-insulated-woven-reversible-bomber-fJt3SQ/DM6811-077,Nike Sportswear Essentials,Men's Insulated Woven Reversible Bomber,$160 ,$78.97 
1174,https://www.nike.com/t/club-fleece-mens-pullover-hoodie-PRBh5r/M31777P597N-00A,Nike Club Fleece,Men's Pullover Hoodie,$55 ,$46.97 
1175,https://www.nike.com/t/jordan-heritage-womens-dress-JQ9Sr8/DO5011-379,Jordan (Her)itage,Women's Dress,$85 ,$53.97 
1176,https://www.nike.com/t/dri-fit-uv-mens-slim-fit-golf-chino-pants-8Bktzc/DA4130-451,Nike Dri-FIT UV,Men's Slim-Fit Golf Chino Pants,$90 ,$72.97 
1177,https://www.nike.com/t/air-womens-pique-skirt-plus-size-8tLVLn/DR4754-100,Nike Air,Women's Pique Skirt (Plus Size),$50 ,$32.97 
1178,https://www.nike.com/t/dri-fit-mens-training-t-shirt-N7JpQd/DR7573-250,Nike Dri-FIT,Men's Training T-Shirt,$40 ,$23.97 
1179,https://www.nike.com/t/jordan-little-kids-pants-mhDPSK/85A716-X0L,Jordan,Little Kids' Pants,$35 ,$22.97 
1180,https://www.nike.com/t/sportswear-therma-fit-repel-womens-hooded-parka-plus-size-dZRsWC/DM0697-273,Nike Sportswear Therma-FIT Repel,Women's Hooded Parka (Plus Size),$150 ,$73.97 
1181,https://www.nike.com/t/micah-parsons-mens-t-shirt-ctXcbM/FQ1373-010,Micah Parsons,Men's Nike T-Shirt,$40 ,$34.97 
1182,https://www.nike.com/t/jordan-jumpman-therma-big-kids-boys-pants-1KgpsK/95B217-023,Jordan Jumpman Therma,Big Kids' (Boys') Pants,$50 ,$42.97 
1183,https://www.nike.com/t/toddler-romper-5B9TGn/26J565-C87,Nike,Toddler Romper,$30 ,$22.97 
1184,https://www.nike.com/t/renew-retaliation-tr-3-mens-training-shoes-nx8tC8/DA1350-004,Nike Renew Retaliation TR 3,Men's Training Shoes,$75 ,$59.97 
1185,https://www.nike.com/t/jordan-big-kids-t-shirt-and-pants-set-ZRDtvT/65B445-023,Jordan,Big Kids' T-Shirt and Pants Set,$40 ,$27.97 
1186,https://www.nike.com/t/jordan-essentials-womens-fleece-shorts-wJGg1X/DM3242-058,Jordan Essentials,Women's Fleece Shorts,$70 ,$59.97 
1187,https://www.nike.com/t/dri-fit-tempo-big-kids-girls-printed-running-shorts-wxrqXc/DM8224-379,Nike Dri-FIT Tempo,Big Kids' (Girls') Printed Running Shorts,$28 ,$16.97 
1188,https://www.nike.com/t/nikecourt-dri-fit-mens-tennis-polo-2K1WwM/DJ4167-100,NikeCourt Dri-FIT,Men's Tennis Polo,$48 ,$38.97 
1189,https://www.nike.com/t/sportswear-mens-pullover-fleece-hoodie-2f6j4g/DR7958-250,Nike Sportswear,Men's Pullover Fleece Hoodie,$85 ,$72.97 
1190,https://www.nike.com/t/nikecourt-mens-fleece-tennis-hoodie-090q22/DA5711-010,NikeCourt,Men's Fleece Tennis Hoodie,$80 ,$64.97 
1191,https://www.nike.com/t/sportswear-essential-womens-high-waisted-woven-skirt-qmlBQk/DM6251-200,Nike Sportswear Essential,Women's High-Waisted Woven Skirt,$58 ,$33.97 
1192,https://www.nike.com/t/sportswear-club-toddler-pants-TVnDsH/76J240-042,Nike Sportswear Club,Toddler Pants,$34 ,$21.97 
1193,https://www.nike.com/t/yoga-alate-curve-womens-medium-support-ribbed-sports-bra-Lv4T2q/DQ5466-407,Nike Yoga Alate Curve,Women's Medium-Support Ribbed Sports Bra,$48 ,$40.97 
1194,https://www.nike.com/t/jordan-flight-fleece-mens-washed-pullover-hoodie-sNHVMK/DR3087-385,Jordan Flight Fleece,Men's Washed Pullover Hoodie,$95 ,$62.97 
1195,https://www.nike.com/t/dri-fit-x-mmw-mens-short-sleeve-top-l1LkwH/DD9436-409,Nike Dri-FIT x MMW,Men's Short-Sleeve Top,$150 ,$127.97 
1196,https://www.nike.com/t/bhm-mens-short-sleeve-t-shirt-Bp0V03/DR9551-010,Nike BHM,Men's Short-Sleeve T-Shirt,$40 ,$16.97 
1197,https://www.nike.com/t/sportswear-womens-los-angeles-t-shirt-4BlS4h/CW0873-100,Nike Sportswear,Women's Los Angeles T-Shirt,$30 ,$25.97 
1198,https://www.nike.com/t/huarache-run-little-kids-shoes-52sRmM/704949-016,Nike Huarache Run,Little Kids' Shoes,$73 ,$58.97 
1199,https://www.nike.com/t/air-womens-high-waisted-bike-shorts-plus-size-8Qf7ZV/DV5040-569,Nike Air,Women's High-Waisted Bike Shorts (Plus Size),$48 ,$30.97 
1200,https://www.nike.com/t/sportswear-mens-t-shirt-7D5WpL/DR7971-100,Nike Sportswear,Men's T-Shirt,$35 ,$20.97 
1201,https://www.nike.com/t/air-max-ap-mens-shoes-scCr93/DQ3959-002,Nike Air Max AP,Men's Shoes,$105 ,$89.97 
1202,https://www.nike.com/t/sportswear-womens-oversized-fleece-tie-dye-crew-sweatshirt-plus-size-rN6q6r/DN5017-610,Nike Sportswear,Women's Oversized Fleece Tie-Dye Crew Sweatshirt (Plus Size),$70 ,$52.97 
1203,https://www.nike.com/t/therma-fit-big-kids-boys-tapered-training-pants-extended-size-1BfF37/DQ9071-010,Nike Therma-FIT,Big Kids' (Boys') Tapered Training Pants (Extended Size),$42 ,$35.97 
1204,https://www.nike.com/t/pro-dri-fit-big-kids-boys-training-top-9dsk5x/DQ9074-010,Nike Pro Dri-FIT,Big Kids' (Boys') Training Top,$35 ,$24.97 
1205,https://www.nike.com/t/dri-fit-stride-mens-5-brief-lined-running-shorts-g9m76X/DM4755-084,Nike Dri-FIT Stride,"Men's 5"" Brief-Lined Running Shorts",$55 ,$44.97 
1206,https://www.nike.com/t/jordan-baby-12-24m-air-comic-t-shirt-and-pants-set-JwFtR1/65B853-023,Jordan,Baby (12-24M) Air Comic T-Shirt and Pants Set,$45 ,$29.97 
1207,https://www.nike.com/t/polo-mens-printed-polo-P96H4T/DH0650-657,The Nike Polo,Men's Printed Polo,$75 ,$45.97 
1208,https://www.nike.com/t/zion-williamson-pelicans-association-edition-2020-nba-swingman-jersey-j2PVcB/CW3601-107,Zion Williamson Pelicans Association Edition 2020,Nike NBA Swingman Jersey,$110 ,$61.97 
1209,https://www.nike.com/t/us-womens-t-shirt-MnT4NW/DB4161-100,U.S.,Women's T-Shirt,$30 ,$25.97 
1210,https://www.nike.com/t/baby-0-9m-romper-3f9CfD/06J644-X24,Nike,Baby (0-9M) Romper,$28 ,$21.97 
1211,https://www.nike.com/t/sportswear-swoosh-womens-graphic-t-shirt-l10C2n/DX0584-334,Nike Sportswear Swoosh,Women's Graphic T-Shirt,$35 ,$29.97 
1212,https://www.nike.com/t/yoga-luxe-womens-shelf-bra-tank-plus-size-c0zFrH/DC5390-712,Nike Yoga Luxe,Women's Shelf-Bra Tank (Plus Size),$55 ,$33.97 
1213,https://www.nike.com/t/jordan-big-kids-sports-bra-xb2DKF/45B629-A4Y,Jordan,Big Kids' Sports Bra,$30 ,$22.97 
1214,https://www.nike.com/t/boston-celtics-womens-dri-fit-nba-v-neck-t-shirt-r2Sf5R/DA6861-312,Boston Celtics,Women's Nike Dri-FIT NBA V-Neck T-Shirt,$35 ,$28.97 
1215,https://www.nike.com/t/air-force-1-high-lv8-3-big-kids-shoes-636scX/CK0262-700,Nike Air Force 1 High LV8 3,Big Kids' Shoes,$105 ,$89.97 
